timestamp,responseTime,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-12-21T20:48:38.395Z,3.547,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:38.584Z,2.777,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:38.791Z,3.299,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:38.981Z,2.723,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:39.188Z,4.077,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:39.392Z,3.162,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:39.598Z,3.079,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:39.788Z,2.657,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:39.995Z,3.044,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:40.184Z,3.716,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:40.391Z,2.654,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:40.596Z,2.69,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:40.785Z,2.381,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:40.990Z,3.304,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:41.197Z,3.345,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:41.387Z,3.516,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:41.592Z,3.105,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:41.781Z,2.824,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:41.985Z,2.666,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:42.190Z,2.816,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:42.396Z,4.306,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:42.585Z,3.224,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:42.792Z,3.233,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:42.983Z,2.645,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:43.190Z,4.387,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:43.395Z,2.628,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:43.581Z,3.8,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:43.785Z,6.213,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:43.994Z,4.867,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:44.195Z,3.371,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:44.385Z,3.048,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:44.610Z,3.078,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:44.796Z,2.796,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:44.986Z,3.125,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:45.192Z,4.405,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:45.383Z,3.386,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:45.588Z,2.996,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:45.796Z,3.119,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:45.984Z,3.51,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:46.190Z,4.237,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:46.394Z,2.753,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:46.596Z,2.971,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:46.785Z,3.111,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:46.991Z,6.156,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
2024-12-21T20:48:47.196Z,2.752,Jaeger Comparison,3,Telemetry,small,2,1,200,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/2/2,200,56.906,1.75,42.575,1048,1.531,56.406,2.25,37.077,1048,1.031
