timestamp,responseTime,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,requests,url,delay,total_heap_size_before,total_heap_size_executable_before,used_heap_size_before,heap_size_limit_before,malloced_memory_before,total_heap_size_after,total_heap_size_executable_after,used_heap_size_after,heap_size_limit_after,malloced_memory_after
2024-12-21T20:36:18.520Z,140.413,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:18.773Z,130.795,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:19.024Z,124.709,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:19.275Z,121.774,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:19.509Z,133.866,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:19.762Z,133.578,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:20.012Z,124.367,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:20.266Z,124.845,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:20.517Z,134.156,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:20.768Z,124.755,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:21.019Z,135.138,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:21.269Z,124.244,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:21.523Z,133.93,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:21.762Z,127.806,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:22.024Z,132.525,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:22.274Z,129.362,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:22.525Z,137.683,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:22.774Z,125.79,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:23.010Z,139.53,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:23.260Z,137.905,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:23.510Z,139.613,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:23.774Z,136.119,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:24.021Z,141.722,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:24.271Z,126.263,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:24.523Z,138.891,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:24.774Z,132.822,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:25.011Z,130.052,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:25.264Z,117.712,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:25.513Z,159.715,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:25.763Z,124.381,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:26.015Z,135.934,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:26.267Z,145.334,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:26.517Z,149.265,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:26.769Z,129.184,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:27.019Z,144.076,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:27.270Z,127.518,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:27.522Z,133.78,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:27.774Z,128.218,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:28.010Z,161.16,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:28.260Z,129.687,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:28.512Z,143.293,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:28.764Z,124.834,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:29.018Z,134.446,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:29.272Z,127.666,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:29.524Z,145.36,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:29.773Z,122.566,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:30.025Z,141.229,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:30.260Z,117.495,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:30.512Z,132.062,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:30.764Z,119.802,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:31.015Z,127.848,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:31.265Z,125.929,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:31.519Z,127.277,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:31.770Z,129.313,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:32.022Z,139.194,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:32.274Z,122.951,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:32.512Z,146.516,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:32.765Z,128.485,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:33.014Z,172.372,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:33.264Z,121.511,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:33.515Z,142.845,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:33.766Z,125.882,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:34.012Z,139.077,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:34.263Z,131.332,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:34.513Z,133.944,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:34.766Z,127.503,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:35.016Z,140.082,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:35.266Z,126.119,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:35.517Z,136.874,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:35.766Z,122.799,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:36.017Z,135.629,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:36.266Z,125.87,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:36.526Z,135.913,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:36.764Z,116.074,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:37.013Z,148.138,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:37.265Z,133.017,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:37.517Z,142.256,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:37.765Z,132.001,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:38.014Z,142.107,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:38.265Z,121.935,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:38.516Z,141.242,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:38.767Z,124.315,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:39.018Z,134.277,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:39.271Z,129.076,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:39.525Z,142.748,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:39.760Z,124.198,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:40.012Z,138.733,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:40.264Z,128.069,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:40.516Z,151.582,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:40.768Z,133.299,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:41.021Z,131.991,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:41.273Z,118.992,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:41.524Z,140.247,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:41.760Z,128.915,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:42.011Z,146.86,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:42.263Z,126.154,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:42.517Z,153.206,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:42.766Z,121.535,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
2024-12-21T20:36:43.018Z,137.913,Jaeger Comparison,1,TelemetryNoAuth,large,88000,100,250,http://localhost:8080,1,1,UNKNOWN,200,http://localhost:8080/api/v1/stress/88000/88000,250,56.656,1.5,34.157,1048,1.031,88.816,2.25,44.898,1048,2.031
