timestamp,containerName,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,cpu_stats.cpu_usage.total_usage,cpu_stats.cpu_usage.usage_in_kernelmode,cpu_stats.cpu_usage.usage_in_usermode,cpu_stats.system_cpu_usage,cpu_stats.online_cpus,cpu_stats.throttling_data.periods,cpu_stats.throttling_data.throttled_periods,cpu_stats.throttling_data.throttled_time,memory_stats.usage,memory_stats.max_usage,memory_stats.stats.active_anon,memory_stats.stats.active_file,memory_stats.stats.cache,memory_stats.stats.dirty,memory_stats.stats.hierarchical_memory_limit,memory_stats.stats.hierarchical_memsw_limit,memory_stats.stats.inactive_anon,memory_stats.stats.inactive_file,memory_stats.stats.mapped_file,memory_stats.stats.pgfault,memory_stats.stats.pgmajfault,memory_stats.stats.pgpgin,memory_stats.stats.pgpgout,memory_stats.stats.rss,memory_stats.stats.rss_huge,memory_stats.stats.total_active_anon,memory_stats.stats.total_active_file,memory_stats.stats.total_cache,memory_stats.stats.total_dirty,memory_stats.stats.total_inactive_anon,memory_stats.stats.total_inactive_file,memory_stats.stats.total_mapped_file,memory_stats.stats.total_pgfault,memory_stats.stats.total_pgmajfault,memory_stats.stats.total_pgpgin,memory_stats.stats.total_pgpgout,memory_stats.stats.total_rss,memory_stats.stats.total_rss_huge,memory_stats.stats.total_unevictable,memory_stats.stats.total_writeback,memory_stats.stats.unevictable,memory_stats.stats.writeback,memory_stats.limit,precpu_stats.cpu_usage.total_usage,precpu_stats.cpu_usage.usage_in_kernelmode,precpu_stats.cpu_usage.usage_in_usermode,precpu_stats.throttling_data.periods,precpu_stats.throttling_data.throttled_periods,precpu_stats.throttling_data.throttled_time,precpu_stats.system_cpu_usage,precpu_stats.online_cpus
2024-12-21T20:58:18.164Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,1900258000,130000000,1790000000,1430153880000000,16,0,0,0,64147456,65495040,4096,28672,32768,0,2147483648,2147483648,60096512,4096,0,19038,0,18763,5104,60100608,4194304,4096,28672,32768,0,60096512,4096,0,19038,0,18763,5104,60100608,4194304,0,0,0,0,2147483648,1841667800,120000000,1740000000,1430137840000000,16,0,0,0
2024-12-21T20:58:19.166Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,1932676400,130000000,1810000000,1430169900000000,16,0,0,0,64274432,65495040,4096,28672,32768,0,2147483648,2147483648,60096512,4096,0,19038,0,18763,5104,60100608,4194304,4096,28672,32768,0,60096512,4096,0,19038,0,18763,5104,60100608,4194304,0,0,0,0,2147483648,1900258000,130000000,1790000000,1430153880000000,16,0,0,0
2024-12-21T20:58:20.167Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,1990219900,130000000,1900000000,1430185950000000,16,0,0,0,64516096,65495040,4096,28672,32768,0,2147483648,2147483648,60309504,4096,0,19102,0,18827,5104,60362752,4194304,4096,28672,32768,0,60309504,4096,0,19102,0,18827,5104,60362752,4194304,0,0,0,0,2147483648,1932676400,130000000,1810000000,1430169900000000,16,0,0,0
2024-12-21T20:58:21.168Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2025606900,130000000,1910000000,1430201930000000,16,0,0,0,64643072,65495040,4096,28672,32768,0,2147483648,2147483648,60309504,4096,0,19103,0,18828,5104,60366848,4194304,4096,28672,32768,0,60309504,4096,0,19103,0,18828,5104,60366848,4194304,0,0,0,0,2147483648,1990219900,130000000,1900000000,1430185950000000,16,0,0,0
2024-12-21T20:58:22.170Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2077647700,130000000,1960000000,1430217960000000,16,0,0,0,64905216,65495040,4096,28672,32768,0,2147483648,2147483648,60608512,4096,0,19167,0,18892,5104,60628992,4194304,4096,28672,32768,0,60608512,4096,0,19167,0,18892,5104,60628992,4194304,0,0,0,0,2147483648,2025606900,130000000,1910000000,1430201930000000,16,0,0,0
2024-12-21T20:58:23.172Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2120202000,130000000,2000000000,1430233980000000,16,0,0,0,64905216,65495040,4096,28672,32768,0,2147483648,2147483648,60608512,4096,0,19171,0,18895,5104,60641280,4194304,4096,28672,32768,0,60608512,4096,0,19171,0,18895,5104,60641280,4194304,0,0,0,0,2147483648,2077647700,130000000,1960000000,1430217960000000,16,0,0,0
2024-12-21T20:58:24.173Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2179144600,130000000,2060000000,1430250000000000,16,0,0,0,64806912,65495040,4096,28672,32768,0,2147483648,2147483648,60637184,4096,0,19171,0,18895,5104,60641280,4194304,4096,28672,32768,0,60637184,4096,0,19171,0,18895,5104,60641280,4194304,0,0,0,0,2147483648,2120202000,130000000,2000000000,1430233980000000,16,0,0,0
2024-12-21T20:58:25.174Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2211937300,130000000,2090000000,1430266010000000,16,0,0,0,64933888,65495040,4096,28672,32768,0,2147483648,2147483648,60637184,4096,0,19171,0,18895,5104,60641280,4194304,4096,28672,32768,0,60637184,4096,0,19171,0,18895,5104,60641280,4194304,0,0,0,0,2147483648,2179144600,130000000,2060000000,1430250000000000,16,0,0,0
2024-12-21T20:58:26.176Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2264985600,140000000,2180000000,1430282090000000,16,0,0,0,64933888,65495040,4096,28672,32768,0,2147483648,2147483648,60637184,4096,0,19171,0,18895,5104,60641280,4194304,4096,28672,32768,0,60637184,4096,0,19171,0,18895,5104,60641280,4194304,0,0,0,0,2147483648,2211937300,130000000,2090000000,1430266010000000,16,0,0,0
2024-12-21T20:58:27.176Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,2,UNKNOWN,2298944900,140000000,2210000000,1430298110000000,16,0,0,0,64806912,65495040,4096,28672,32768,0,2147483648,2147483648,60637184,4096,0,19171,0,18895,5104,60641280,4194304,4096,28672,32768,0,60637184,4096,0,19171,0,18895,5104,60641280,4194304,0,0,0,0,2147483648,2264985600,140000000,2180000000,1430282090000000,16,0,0,0
timestamp,containerName,testname,repeatTestCount,index,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,currentIteration,telemetryStatus,cpu_stats.cpu_usage.total_usage,cpu_stats.cpu_usage.usage_in_kernelmode,cpu_stats.cpu_usage.usage_in_usermode,cpu_stats.system_cpu_usage,cpu_stats.online_cpus,cpu_stats.throttling_data.periods,cpu_stats.throttling_data.throttled_periods,cpu_stats.throttling_data.throttled_time,memory_stats.usage,memory_stats.max_usage,memory_stats.stats.active_anon,memory_stats.stats.active_file,memory_stats.stats.cache,memory_stats.stats.dirty,memory_stats.stats.hierarchical_memory_limit,memory_stats.stats.hierarchical_memsw_limit,memory_stats.stats.inactive_anon,memory_stats.stats.inactive_file,memory_stats.stats.mapped_file,memory_stats.stats.pgfault,memory_stats.stats.pgmajfault,memory_stats.stats.pgpgin,memory_stats.stats.pgpgout,memory_stats.stats.rss,memory_stats.stats.rss_huge,memory_stats.stats.total_active_anon,memory_stats.stats.total_active_file,memory_stats.stats.total_cache,memory_stats.stats.total_dirty,memory_stats.stats.total_inactive_anon,memory_stats.stats.total_inactive_file,memory_stats.stats.total_mapped_file,memory_stats.stats.total_pgfault,memory_stats.stats.total_pgmajfault,memory_stats.stats.total_pgpgin,memory_stats.stats.total_pgpgout,memory_stats.stats.total_rss,memory_stats.stats.total_rss_huge,memory_stats.stats.total_unevictable,memory_stats.stats.total_writeback,memory_stats.stats.unevictable,memory_stats.stats.writeback,memory_stats.limit,precpu_stats.cpu_usage.total_usage,precpu_stats.cpu_usage.usage_in_kernelmode,precpu_stats.cpu_usage.usage_in_usermode,precpu_stats.throttling_data.periods,precpu_stats.throttling_data.throttled_periods,precpu_stats.throttling_data.throttled_time,precpu_stats.system_cpu_usage,precpu_stats.online_cpus
2024-12-21T20:58:30.947Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,390699800,50000000,310000000,1430358480000000,16,0,0,0,50884608,51015680,0,28672,32768,0,2147483648,2147483648,46911488,4096,0,15503,0,14427,3465,46960640,2097152,0,28672,32768,0,46911488,4096,0,15503,0,14427,3465,46960640,2097152,0,0,0,0,2147483648,0,0,0,0,0,0,0,0
2024-12-21T20:58:31.959Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,489915200,60000000,390000000,1430374500000000,16,0,0,0,55042048,55042048,4096,28672,32768,0,2147483648,2147483648,50851840,4096,0,16464,0,15388,3465,50896896,2097152,4096,28672,32768,0,50851840,4096,0,16464,0,15388,3465,50896896,2097152,0,0,0,0,2147483648,390699800,50000000,310000000,1430358480000000,16,0,0,0
2024-12-21T20:58:32.967Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,544837700,60000000,470000000,1430390790000000,16,0,0,0,59326464,59445248,4096,28672,32768,0,2147483648,2147483648,55160832,4096,0,17520,0,16444,3465,55222272,2097152,4096,28672,32768,0,55160832,4096,0,17520,0,16444,3465,55222272,2097152,0,0,0,0,2147483648,489915200,60000000,390000000,1430374500000000,16,0,0,0
2024-12-21T20:58:33.968Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,618811300,60000000,530000000,1430406810000000,16,0,0,0,57901056,59580416,4096,28672,32768,0,2147483648,2147483648,53551104,4096,0,17755,0,16679,4066,53673984,2097152,4096,28672,32768,0,53551104,4096,0,17755,0,16679,4066,53673984,2097152,0,0,0,0,2147483648,544837700,60000000,470000000,1430390790000000,16,0,0,0
2024-12-21T20:58:34.972Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,671312100,60000000,580000000,1430422840000000,16,0,0,0,59437056,59580416,4096,28672,32768,0,2147483648,2147483648,55160832,4096,0,18154,0,17078,4078,55308288,2097152,4096,28672,32768,0,55160832,4096,0,18154,0,17078,4078,55308288,2097152,0,0,0,0,2147483648,618811300,60000000,530000000,1430406810000000,16,0,0,0
2024-12-21T20:58:35.972Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,717318700,60000000,620000000,1430438890000000,16,0,0,0,59195392,59580416,4096,28672,32768,28672,2147483648,2147483648,54931456,4096,0,18293,0,17217,4280,55021568,2097152,4096,28672,32768,28672,54931456,4096,0,18293,0,17217,4280,55021568,2097152,0,0,0,0,2147483648,671312100,60000000,580000000,1430422840000000,16,0,0,0
2024-12-21T20:58:36.975Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,773034100,60000000,670000000,1430454930000000,16,0,0,0,58920960,59580416,4096,28672,32768,28672,2147483648,2147483648,54747136,4096,0,18361,0,18069,5196,54775808,2097152,4096,28672,32768,28672,54747136,4096,0,18361,0,18069,5196,54775808,2097152,0,0,0,0,2147483648,717318700,60000000,620000000,1430438890000000,16,0,0,0
2024-12-21T20:58:37.976Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,817247200,60000000,710000000,1430470930000000,16,0,0,0,59244544,59580416,4096,28672,32768,28672,2147483648,2147483648,55070720,4096,0,18443,0,18151,5196,55111680,2097152,4096,28672,32768,28672,55070720,4096,0,18443,0,18151,5196,55111680,2097152,0,0,0,0,2147483648,773034100,60000000,670000000,1430454930000000,16,0,0,0
2024-12-21T20:58:38.977Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,888772700,60000000,760000000,1430486920000000,16,0,0,0,59523072,60014592,4096,28672,32768,28672,2147483648,2147483648,55312384,4096,0,18573,0,18281,5263,55382016,2097152,4096,28672,32768,28672,55312384,4096,0,18573,0,18281,5263,55382016,2097152,0,0,0,0,2147483648,817247200,60000000,710000000,1430470930000000,16,0,0,0
2024-12-21T20:58:39.979Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,926055500,60000000,800000000,1430502950000000,16,0,0,0,59600896,60014592,4096,28672,32768,28672,2147483648,2147483648,55435264,4096,0,18595,0,18303,5263,55472128,2097152,4096,28672,32768,28672,55435264,4096,0,18595,0,18303,5263,55472128,2097152,0,0,0,0,2147483648,888772700,60000000,760000000,1430486920000000,16,0,0,0
2024-12-21T20:58:40.981Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,987245000,60000000,890000000,1430519020000000,16,0,0,0,60104704,60387328,4096,28672,32768,0,2147483648,2147483648,55775232,4096,0,18746,0,18454,5324,55828480,2097152,4096,28672,32768,0,55775232,4096,0,18746,0,18454,5324,55828480,2097152,0,0,0,0,2147483648,926055500,60000000,800000000,1430502950000000,16,0,0,0
2024-12-21T20:58:41.983Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1020841900,60000000,920000000,1430535020000000,16,0,0,0,59965440,60387328,4096,28672,32768,0,2147483648,2147483648,55824384,4096,0,18746,0,18454,5327,55828480,2097152,4096,28672,32768,0,55824384,4096,0,18746,0,18454,5327,55828480,2097152,0,0,0,0,2147483648,987245000,60000000,890000000,1430519020000000,16,0,0,0
2024-12-21T20:58:42.985Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1082835600,60000000,1000000000,1430551070000000,16,0,0,0,60252160,60387328,4096,28672,32768,0,2147483648,2147483648,56070144,4096,0,18812,0,18520,5327,56098816,2097152,4096,28672,32768,0,56070144,4096,0,18812,0,18520,5327,56098816,2097152,0,0,0,0,2147483648,1020841900,60000000,920000000,1430535020000000,16,0,0,0
2024-12-21T20:58:43.986Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1118779600,60000000,1030000000,1430567080000000,16,0,0,0,60137472,60387328,4096,28672,32768,0,2147483648,2147483648,56070144,4096,0,18812,0,18520,5327,56098816,2097152,4096,28672,32768,0,56070144,4096,0,18812,0,18520,5327,56098816,2097152,0,0,0,0,2147483648,1082835600,60000000,1000000000,1430551070000000,16,0,0,0
2024-12-21T20:58:44.988Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1176524800,60000000,1070000000,1430583080000000,16,0,0,0,60436480,60530688,4096,28672,32768,0,2147483648,2147483648,56315904,4096,0,18878,0,18586,5327,56369152,2097152,4096,28672,32768,0,56315904,4096,0,18878,0,18586,5327,56369152,2097152,0,0,0,0,2147483648,1118779600,60000000,1030000000,1430567080000000,16,0,0,0
2024-12-21T20:58:45.989Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1209980300,60000000,1110000000,1430599100000000,16,0,0,0,60416000,60530688,4096,28672,32768,0,2147483648,2147483648,56315904,4096,0,18878,0,18586,5327,56369152,2097152,4096,28672,32768,0,56315904,4096,0,18878,0,18586,5327,56369152,2097152,0,0,0,0,2147483648,1176524800,60000000,1070000000,1430583080000000,16,0,0,0
2024-12-21T20:58:46.990Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1266162000,60000000,1160000000,1430615110000000,16,0,0,0,60821504,60923904,4096,28672,32768,0,2147483648,2147483648,56610816,4096,0,18946,0,18654,5327,56635392,2097152,4096,28672,32768,0,56610816,4096,0,18946,0,18654,5327,56635392,2097152,0,0,0,0,2147483648,1209980300,60000000,1110000000,1430599100000000,16,0,0,0
2024-12-21T20:58:47.992Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1303292100,60000000,1200000000,1430631130000000,16,0,0,0,60715008,60923904,4096,28672,32768,0,2147483648,2147483648,56610816,4096,0,18950,0,18658,5330,56651776,2097152,4096,28672,32768,0,56610816,4096,0,18950,0,18658,5330,56651776,2097152,0,0,0,0,2147483648,1266162000,60000000,1160000000,1430615110000000,16,0,0,0
2024-12-21T20:58:48.994Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1367454200,80000000,1260000000,1430647180000000,16,0,0,0,61005824,61100032,4096,28672,32768,0,2147483648,2147483648,56844288,4096,0,19014,0,18722,5330,56913920,2097152,4096,28672,32768,0,56844288,4096,0,19014,0,18722,5330,56913920,2097152,0,0,0,0,2147483648,1303292100,60000000,1200000000,1430631130000000,16,0,0,0
2024-12-21T20:58:49.995Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1400774700,80000000,1290000000,1430663210000000,16,0,0,0,60989440,61100032,4096,28672,32768,0,2147483648,2147483648,56864768,4096,0,19014,0,18722,5330,56913920,2097152,4096,28672,32768,0,56864768,4096,0,19014,0,18722,5330,56913920,2097152,0,0,0,0,2147483648,1367454200,80000000,1260000000,1430647180000000,16,0,0,0
2024-12-21T20:58:50.997Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1463502800,80000000,1380000000,1430679280000000,16,0,0,0,61255680,61374464,4096,28672,32768,0,2147483648,2147483648,57155584,4096,0,19078,0,18786,5330,57176064,2097152,4096,28672,32768,0,57155584,4096,0,19078,0,18786,5330,57176064,2097152,0,0,0,0,2147483648,1400774700,80000000,1290000000,1430663210000000,16,0,0,0
2024-12-21T20:58:51.998Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1498922300,80000000,1420000000,1430695310000000,16,0,0,0,61382656,61386752,4096,28672,32768,0,2147483648,2147483648,57176064,4096,0,19079,0,18787,5330,57180160,2097152,4096,28672,32768,0,57176064,4096,0,19079,0,18787,5330,57180160,2097152,0,0,0,0,2147483648,1463502800,80000000,1380000000,1430679280000000,16,0,0,0
2024-12-21T20:58:52.999Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1553858400,80000000,1460000000,1430711310000000,16,0,0,0,61534208,61640704,4096,28672,32768,0,2147483648,2147483648,57421824,4096,0,19148,0,18856,5334,57446400,2097152,4096,28672,32768,0,57421824,4096,0,19148,0,18856,5334,57446400,2097152,0,0,0,0,2147483648,1498922300,80000000,1420000000,1430695310000000,16,0,0,0
2024-12-21T20:58:54.001Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1589737200,100000000,1500000000,1430727350000000,16,0,0,0,61542400,61796352,4096,28672,32768,0,2147483648,2147483648,57421824,4096,0,19150,0,18858,5334,57454592,2097152,4096,28672,32768,0,57421824,4096,0,19150,0,18858,5334,57454592,2097152,0,0,0,0,2147483648,1553858400,80000000,1460000000,1430711310000000,16,0,0,0
2024-12-21T20:58:55.002Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1645402200,100000000,1530000000,1430743340000000,16,0,0,0,61784064,61800448,4096,28672,32768,0,2147483648,2147483648,57446400,4096,0,19156,0,18864,5334,57454592,2097152,4096,28672,32768,0,57446400,4096,0,19156,0,18864,5334,57454592,2097152,0,0,0,0,2147483648,1589737200,100000000,1500000000,1430727350000000,16,0,0,0
2024-12-21T20:58:56.005Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1676974900,100000000,1560000000,1430759350000000,16,0,0,0,61677568,61808640,4096,28672,32768,0,2147483648,2147483648,57446400,4096,0,19156,0,18864,5334,57454592,2097152,4096,28672,32768,0,57446400,4096,0,19156,0,18864,5334,57454592,2097152,0,0,0,0,2147483648,1645402200,100000000,1530000000,1430743340000000,16,0,0,0
2024-12-21T20:58:57.005Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1731187400,100000000,1630000000,1430775390000000,16,0,0,0,61911040,61935616,4096,28672,32768,0,2147483648,2147483648,57450496,4096,0,19161,0,18869,5337,57458688,2097152,4096,28672,32768,0,57450496,4096,0,19161,0,18869,5337,57458688,2097152,0,0,0,0,2147483648,1676974900,100000000,1560000000,1430759350000000,16,0,0,0
2024-12-21T20:58:58.007Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1767957600,100000000,1670000000,1430791430000000,16,0,0,0,61566976,61935616,4096,28672,32768,0,2147483648,2147483648,57450496,4096,0,19162,0,18870,5341,57462784,2097152,4096,28672,32768,0,57450496,4096,0,19162,0,18870,5341,57462784,2097152,0,0,0,0,2147483648,1731187400,100000000,1630000000,1430775390000000,16,0,0,0
2024-12-21T20:58:59.008Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1829882600,100000000,1740000000,1430807450000000,16,0,0,0,61566976,61935616,4096,28672,32768,0,2147483648,2147483648,57450496,4096,0,19163,0,18871,5341,57466880,2097152,4096,28672,32768,0,57450496,4096,0,19163,0,18871,5341,57466880,2097152,0,0,0,0,2147483648,1767957600,100000000,1670000000,1430791430000000,16,0,0,0
2024-12-21T20:59:00.010Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1866348800,100000000,1800000000,1430823500000000,16,0,0,0,61689856,61935616,4096,28672,32768,0,2147483648,2147483648,57466880,4096,0,19165,0,18873,5344,57475072,2097152,4096,28672,32768,0,57466880,4096,0,19165,0,18873,5344,57475072,2097152,0,0,0,0,2147483648,1829882600,100000000,1740000000,1430807450000000,16,0,0,0
2024-12-21T20:59:01.014Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1924281500,100000000,1860000000,1430839530000000,16,0,0,0,61579264,61943808,4096,28672,32768,0,2147483648,2147483648,57470976,4096,0,19168,0,18876,5344,57475072,2097152,4096,28672,32768,0,57470976,4096,0,19168,0,18876,5344,57475072,2097152,0,0,0,0,2147483648,1866348800,100000000,1800000000,1430823500000000,16,0,0,0
2024-12-21T20:59:02.015Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,1956388900,100000000,1900000000,1430855590000000,16,0,0,0,61579264,61943808,4096,28672,32768,0,2147483648,2147483648,57470976,4096,0,19168,0,18876,5344,57475072,2097152,4096,28672,32768,0,57470976,4096,0,19168,0,18876,5344,57475072,2097152,0,0,0,0,2147483648,1924281500,100000000,1860000000,1430839530000000,16,0,0,0
2024-12-21T20:59:03.017Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2013408100,100000000,1970000000,1430871630000000,16,0,0,0,61980672,61980672,4096,28672,32768,0,2147483648,2147483648,57716736,4096,0,19235,0,18943,5347,57737216,2097152,4096,28672,32768,0,57716736,4096,0,19235,0,18943,5347,57737216,2097152,0,0,0,0,2147483648,1956388900,100000000,1900000000,1430855590000000,16,0,0,0
2024-12-21T20:59:04.019Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2045892200,100000000,2030000000,1430887670000000,16,0,0,0,61972480,61988864,4096,28672,32768,0,2147483648,2147483648,57716736,4096,0,19236,0,18944,5350,57741312,2097152,4096,28672,32768,0,57716736,4096,0,19236,0,18944,5350,57741312,2097152,0,0,0,0,2147483648,2013408100,100000000,1970000000,1430871630000000,16,0,0,0
2024-12-21T20:59:05.020Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2103694900,100000000,2080000000,1430903690000000,16,0,0,0,61841408,61988864,4096,28672,32768,0,2147483648,2147483648,57716736,4096,0,19236,0,18944,5350,57741312,2097152,4096,28672,32768,0,57716736,4096,0,19236,0,18944,5350,57741312,2097152,0,0,0,0,2147483648,2045892200,100000000,2030000000,1430887670000000,16,0,0,0
2024-12-21T20:59:06.021Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2150872600,100000000,2120000000,1430919690000000,16,0,0,0,63025152,63025152,4096,28672,32768,0,2147483648,2147483648,58601472,4096,0,19463,0,19170,5350,58667008,2097152,4096,28672,32768,0,58601472,4096,0,19463,0,19170,5350,58667008,2097152,0,0,0,0,2147483648,2103694900,100000000,2080000000,1430903690000000,16,0,0,0
2024-12-21T20:59:07.022Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2207328800,100000000,2190000000,1430935730000000,16,0,0,0,62787584,63107072,4096,28672,32768,0,2147483648,2147483648,58634240,4096,0,19528,0,19506,5685,58671104,2097152,4096,28672,32768,0,58634240,4096,0,19528,0,19506,5685,58671104,2097152,0,0,0,0,2147483648,2150872600,100000000,2120000000,1430919690000000,16,0,0,0
2024-12-21T20:59:08.024Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2240498600,100000000,2220000000,1430951740000000,16,0,0,0,62771200,63107072,4096,28672,32768,0,2147483648,2147483648,58634240,4096,0,19528,0,19506,5685,58671104,2097152,4096,28672,32768,0,58634240,4096,0,19528,0,19506,5685,58671104,2097152,0,0,0,0,2147483648,2207328800,100000000,2190000000,1430935730000000,16,0,0,0
2024-12-21T20:59:09.026Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2296811200,100000000,2270000000,1430967770000000,16,0,0,0,63168512,63168512,4096,28672,32768,0,2147483648,2147483648,58880000,4096,0,19592,0,19570,5685,58933248,2097152,4096,28672,32768,0,58880000,4096,0,19592,0,19570,5685,58933248,2097152,0,0,0,0,2147483648,2240498600,100000000,2220000000,1430951740000000,16,0,0,0
2024-12-21T20:59:10.027Z,oastlm-test-ks-api,Jaeger Comparison,3,,medium,6000,10,200,http://localhost:8080,1,3,UNKNOWN,2329008400,100000000,2290000000,1430983790000000,16,0,0,0,63045632,63168512,4096,28672,32768,0,2147483648,2147483648,58880000,4096,0,19592,0,19570,5685,58933248,2097152,4096,28672,32768,0,58880000,4096,0,19592,0,19570,5685,58933248,2097152,0,0,0,0,2147483648,2296811200,100000000,2270000000,1430967770000000,16,0,0,0
