timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T14:38:06.872Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,35332786282,146702336,4194304000
2024-09-06T14:38:07.874Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,35381794597,146841600,4194304000
2024-09-06T14:38:08.876Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,36622445968,194355200,4194304000
2024-09-06T14:38:09.879Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,37858770019,271794176,4194304000
2024-09-06T14:38:10.882Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,39498016163,335147008,4194304000
2024-09-06T14:38:11.884Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,40747117433,447254528,4194304000
2024-09-06T14:38:12.888Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,42681396850,474955776,4194304000
2024-09-06T14:38:13.891Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,42681653264,474955776,4194304000
2024-09-06T14:38:14.895Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,42681653264,474955776,4194304000
2024-09-06T14:38:15.897Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,42697419454,475086848,4194304000
2024-09-06T14:38:16.900Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,43539171788,508035072,4194304000
2024-09-06T14:38:17.902Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,44607183221,588169216,4194304000
2024-09-06T14:38:18.905Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,45830321132,699703296,4194304000
2024-09-06T14:38:19.908Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,47592622095,375496704,4194304000
2024-09-06T14:38:20.912Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,48821695753,464855040,4194304000
2024-09-06T14:38:21.915Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,49531302835,522616832,4194304000
2024-09-06T14:38:22.919Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,49531461632,522616832,4194304000
2024-09-06T14:38:23.923Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,49531461632,522616832,4194304000
2024-09-06T14:38:24.926Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,49531577613,522616832,4194304000
2024-09-06T14:38:25.929Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,49614026327,534790144,4194304000
2024-09-06T14:38:26.932Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,50245819193,552038400,4194304000
2024-09-06T14:38:27.934Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,50402739793,550133760,4194304000
2024-09-06T14:38:28.937Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,51625132161,229142528,4194304000
2024-09-06T14:38:29.940Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,53220275424,261365760,4194304000
2024-09-06T14:38:30.944Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,54444490473,368676864,4194304000
2024-09-06T14:38:31.947Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,56318894577,455282688,4194304000
2024-09-06T14:38:32.951Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,57350325963,495312896,4194304000
2024-09-06T14:38:33.954Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,57350493034,495312896,4194304000
2024-09-06T14:38:34.958Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,57350493034,495312896,4194304000
2024-09-06T14:38:35.960Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,57460663914,508416000,4194304000
2024-09-06T14:38:36.962Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,58223240876,533278720,4194304000
2024-09-06T14:38:37.968Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,59283339106,616992768,4194304000
2024-09-06T14:38:38.967Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,60971606949,331284480,4194304000
2024-09-06T14:38:39.970Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,62220984014,384364544,4194304000
2024-09-06T14:38:40.972Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,63776080282,488579072,4194304000
timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T14:39:05.633Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,65150837652,172142592,4194304000
2024-09-06T14:39:06.636Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,66072442403,148705280,4194304000
2024-09-06T14:39:07.639Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,66116358911,148738048,4194304000
2024-09-06T14:39:08.641Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,67143699406,211709952,4194304000
2024-09-06T14:39:09.644Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,68569294407,271314944,4194304000
2024-09-06T14:39:10.647Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,70248913163,342188032,4194304000
2024-09-06T14:39:11.650Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,71497227984,452706304,4194304000
2024-09-06T14:39:12.654Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,73374732969,479158272,4194304000
2024-09-06T14:39:13.658Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,73374871946,479043584,4194304000
2024-09-06T14:39:14.662Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,73375085872,479043584,4194304000
2024-09-06T14:39:15.664Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,73400985182,479305728,4194304000
2024-09-06T14:39:16.667Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,74259610146,514990080,4194304000
2024-09-06T14:39:17.669Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,75313346466,595787776,4194304000
2024-09-06T14:39:18.672Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,76548375548,706318336,4194304000
2024-09-06T14:39:19.674Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,78351940796,382058496,4194304000
2024-09-06T14:39:20.676Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,79575133406,475385856,4194304000
2024-09-06T14:39:21.680Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,80192598502,525484032,4194304000
2024-09-06T14:39:22.684Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,80192861751,525484032,4194304000
2024-09-06T14:39:23.687Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,80192861751,525484032,4194304000
2024-09-06T14:39:24.690Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,80192861751,525484032,4194304000
2024-09-06T14:39:25.693Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,80276688621,534859776,4194304000
2024-09-06T14:39:26.697Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,80867891647,551100416,4194304000
2024-09-06T14:39:27.699Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,81073921152,550637568,4194304000
2024-09-06T14:39:28.702Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,82255564438,230342656,4194304000
2024-09-06T14:39:29.704Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,83810076304,260530176,4194304000
2024-09-06T14:39:30.706Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,85064842235,367697920,4194304000
2024-09-06T14:39:31.709Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,86930299373,427745280,4194304000
2024-09-06T14:39:32.712Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,87890132648,511008768,4194304000
2024-09-06T14:39:33.716Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,87890286371,511004672,4194304000
2024-09-06T14:39:34.719Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,87890286371,511004672,4194304000
2024-09-06T14:39:35.722Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,87999947409,522555392,4194304000
2024-09-06T14:39:36.724Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,88747595987,541589504,4194304000
2024-09-06T14:39:37.726Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,89818728259,629018624,4194304000
2024-09-06T14:39:38.728Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,91423154907,316788736,4194304000
2024-09-06T14:39:39.730Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,92641268560,400023552,4194304000
2024-09-06T14:39:40.733Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,94515401432,446386176,4194304000
timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T14:40:05.347Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,95387550457,179879936,4194304000
2024-09-06T14:40:06.350Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,96374649847,150605824,4194304000
2024-09-06T14:40:07.352Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,96396786156,150605824,4194304000
2024-09-06T14:40:08.356Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,97480582883,175157248,4194304000
2024-09-06T14:40:09.358Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,99076362511,238649344,4194304000
2024-09-06T14:40:10.360Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,100721230616,316481536,4194304000
2024-09-06T14:40:11.363Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,101930523993,408612864,4194304000
2024-09-06T14:40:12.366Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,103895241741,451895296,4194304000
2024-09-06T14:40:13.370Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,104424142427,492339200,4194304000
2024-09-06T14:40:14.374Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,104424142427,492339200,4194304000
2024-09-06T14:40:15.376Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,104446630212,492601344,4194304000
2024-09-06T14:40:16.378Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,105262881988,518684672,4194304000
2024-09-06T14:40:17.381Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,106242086409,594337792,4194304000
2024-09-06T14:40:18.384Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,107470987815,695517184,4194304000
2024-09-06T14:40:19.387Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,109119634214,344584192,4194304000
2024-09-06T14:40:20.390Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,110354294677,445620224,4194304000
2024-09-06T14:40:21.395Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,112427241561,477077504,4194304000
2024-09-06T14:40:22.399Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,112491406380,489758720,4194304000
2024-09-06T14:40:23.403Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,112491527497,489758720,4194304000
2024-09-06T14:40:24.406Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,112491527497,489758720,4194304000
2024-09-06T14:40:25.408Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,112551438995,494911488,4194304000
2024-09-06T14:40:26.412Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,113116074820,514367488,4194304000
2024-09-06T14:40:27.414Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,113351487602,519348224,4194304000
2024-09-06T14:40:28.417Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,114362442921,590192640,4194304000
2024-09-06T14:40:29.420Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,115570052330,690630656,4194304000
2024-09-06T14:40:30.422Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,117297382773,389230592,4194304000
2024-09-06T14:40:31.424Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,118529179738,439832576,4194304000
2024-09-06T14:40:32.429Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,119620936782,529154048,4194304000
2024-09-06T14:40:33.432Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,119621153839,529063936,4194304000
2024-09-06T14:40:34.436Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,119621153839,529063936,4194304000
2024-09-06T14:40:35.439Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,119728384287,538394624,4194304000
2024-09-06T14:40:36.441Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,120496927997,562966528,4194304000
2024-09-06T14:40:37.444Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,121702759922,255258624,4194304000
2024-09-06T14:40:38.446Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,123289044301,268677120,4194304000
2024-09-06T14:40:39.449Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,124496858286,366903296,4194304000
2024-09-06T14:40:40.451Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,125703249722,468725760,4194304000
timestamp,testname,minutesPerTest,repeatTestCount,telemetryInApp,orderOfMagnitude.name,orderOfMagnitude.value,orderOfMagnitude.estimatedResponseTime,orderOfMagnitude.secureResponseTime,baseURL,concurrentUsers,agreementId,currentIteration,telemetryStatus,cpu_usage,memory_usage,memory_limit
2024-09-06T14:41:05.360Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,127661029635,183676928,4194304000
2024-09-06T14:41:06.363Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,128604312698,151031808,4194304000
2024-09-06T14:41:07.366Z,TC-003 Registry Enabler Long Run,30,1,true,large,48,7500,10000,http://localhost:5400,1,tpa-Load-test-GH-motero2k_Bluejay-test-TPA-23-24-v0,1,UNKNOWN,128641264707,151031808,4194304000
